0.8985481365	gemini
0.8985394256	lru
0.8985307565	kerberos
0.8984201242	dj
0.8983524578	ate
0.8983473317	sh
0.8983451415	dvd
0.8983231285	subdue
0.8982976347	ajax
0.8982620371	mexico
0.8982415891	nusmv
0.8982358083	raid
0.8982315145	dream
0.8982290384	leda
0.8982226727	asics
0.8981934425	zeno
0.8981435876	miami
0.8981021201	bleu
0.8980699038	titan
0.8980560922	sic
0.8980537467	alberta
0.8979893898	reo
0.8979740970	ian
0.8979670566	ulam
0.8979642732	cplex
0.8979567409	ul
0.8979380670	ftp
0.8979150688	swedish
0.8979144910	alma
0.8979021187	upnp
0.8978742946	rv
0.8978728237	blast
0.8978583746	jigsaw
0.8978344677	uct
0.8978343068	prom
0.8978334657	sweden
0.8977990738	dbmss
0.8977984147	david
0.8977853513	kaos
0.8977741735	terra
0.8977436711	mary
0.8976873834	bac
0.8976872978	bos
0.8976236416	hans
0.8975751691	mathematica
0.8975734875	bat
0.8975513116	gpss
0.8975493765	dolce
0.8975336153	slim
0.8975244191	thompson
0.8975227589	msc
0.8974205866	tropos
0.8973870446	ims
0.8973827334	kirchhoff
0.8973483209	gaas
0.8973482570	simulink
0.8973441448	db2
0.8973308107	idd
0.8973223135	tei
0.8973192529	stan
0.8973017339	arrow
0.8972348424	bernoulli
0.8972187602	va
0.8972001696	orchestra
0.8971917200	shapiro
0.8971878823	estelle
0.8971735860	mars
0.8971557280	rcs
0.8971186577	wim
0.8971066211	dell
0.8970954314	scala
0.8970931650	coral
0.8970877051	fig
0.8970807558	dtv
0.8970725091	oss
0.8970667444	sio
0.8970566417	scada
0.8970514707	epos
0.8970405893	nisan
0.8970375384	sap
0.8970186458	maple
0.8970098135	vf
0.8970093063	wen
0.8969733788	arnold
0.8969385712	geneva
0.8968961666	tx
0.8968791631	joseph
0.8968601874	vg
0.8968415423	coma
0.8967810395	mills
0.8967772048	wan
0.8967697771	jess
0.8967617436	salmon
0.8967503918	codd
0.8967349090	ace
0.8967311747	thomas
0.8967299341	synopsys
0.8967184399	emi
0.8967060922	wap
0.8966967057	dwarf
0.8966702283	fx
0.8966562614	caesar
0.8966489494	ltl
0.8966343642	gale
0.8966325620	modis
0.8966231591	sofia
0.8965851005	coda
0.8965844630	prob
0.8965538535	med
0.8964936257	td
0.8964900742	tel
0.8964843403	phd
0.8964702036	dbpedia
0.8964392671	rob
0.8964372219	janet
0.8964045154	sage
0.8963987852	finland
0.8963717553	zen
0.8963669638	aln
0.8963647976	kumar
0.8963240827	ladar
0.8963168541	lucid
0.8962983836	psk
0.8962196774	aspectj
0.8961795449	dear
0.8961576461	opal
0.8961257284	nls
0.8961191245	mpc
0.8961062359	ingres
0.8960609863	otter
0.8960209036	mosfets
0.8960161050	t2
0.8960113392	angel
0.8960084274	victoria
0.8960083195	srams
0.8960012606	hom
0.8959895262	ll
0.8959681781	apollo
0.8959601279	tops
0.8959485030	bpp
0.8959245826	prosite
0.8959146373	gnat
0.8959007163	tdoa
0.8958458477	irvine
0.8958394256	pll
0.8958379305	mpich
0.8958318039	pocs
0.8958177059	id3
0.8958095916	marvin
0.8957974090	cu
0.8957716807	susan
0.8957392782	xie
0.8957309399	tao
0.8957281138	pine
0.8957226738	hmac
0.8956867270	lingo
0.8956397826	alice
0.8956394256	isp
0.8956342496	xyz
0.8956053107	y2k
0.8955941270	boss
0.8955937522	finnish
0.8955873834	midp
0.8955839439	labview
0.8955816245	sim
0.8955730211	pagerank
0.8955512541	weibull
0.8955490010	icl
0.8955399507	stanley
0.8955380715	nara
0.8954803127	dmos
0.8954717553	minerva
0.8954705134	nc
0.8954623165	ota
0.8954584712	fo
0.8954452334	romanian
0.8954278573	lee
0.8953756021	tds
0.8953711821	grace
0.8953555265	scorm
0.8953489668	czech
0.8953381048	haskell
0.8953262730	logik
0.8953248404	vista
0.8952963272	surf
0.8952864518	rvc
0.8952645283	amoeba
0.8952598678	swift
0.8952128022	vanets
0.8951820513	int
0.8951601874	promethee
0.8951483682	logcfl
0.8951446759	taiwanese
0.8951441875	ide
0.8951205202	cie
0.8951175830	rouge
0.8951098269	fano
0.8949970775	pls
0.8949728753	nexp
0.8949623338	ada
0.8949074610	uet
0.8949063232	alan
0.8948900742	cams
0.8948851065	sars
0.8948834425	dlv
0.8948730382	smil
0.8948449811	ssl
0.8948428001	jupiter
0.8947938715	csg
0.8947852131	spm
0.8947609945	cnfs
0.8947273054	pat
0.8946934376	siemens
0.8946861584	abel
0.8946440668	xcs
0.8946275208	sr
0.8946240518	pascal
0.8945849634	qoe
0.8945746800	xp
0.8945441875	drm
0.8945377703	ben
0.8945298535	hol
0.8945293270	mobicom
0.8944606388	oasis
0.8944549357	promodel
0.8944233083	mb
0.8943942913	apex
0.8943835842	pdas
0.8943713841	aida
0.8943623165	simo
0.8943327195	telco
0.8943300650	louisiana
0.8943149967	eiffel
0.8943081498	scsi
0.8943051736	osi
0.8942721449	gop
0.8942690834	sgml
0.8942368150	russian
0.8942178344	condor
0.8942030789	scott
0.8942020121	palm
0.8941786246	ami
0.8941646346	teragrid
0.8941421538	pe
0.8941280524	tom
0.8941259852	pzt
0.8941201930	sci
0.8941140376	profibus
0.8941015006	goldreich
0.8940940290	qs
0.8940840497	dai
0.8940812398	ilog
0.8940794848	pfam
0.8940741800	ron
0.8940606957	src
0.8940485186	fastica
0.8940417200	hwang
0.8940359076	viii
0.8940353243	axml
0.8939804178	x3d
0.8939710898	andrew
0.8939687445	parsec
0.8939620090	morris
0.8939600039	ansys
0.8939391843	lax
0.8939357911	fm
0.8939335775	serpent
0.8938900742	aer
0.8938848447	acta
0.8938838302	chorus
0.8938491267	tsplib
0.8938370881	dagger
0.8938179994	odin
0.8938148054	gr
0.8937859166	zno
0.8937837092	sherlock
0.8937497846	acl2
0.8937333676	americans
0.8937294912	safari
0.8937056648	mesa
0.8936984706	mps
0.8936875257	scalapack
0.8936566417	snp
0.8936524095	sm
0.8936385070	cmac
0.8936232018	mrs
0.8936186894	kim
0.8936179782	iran
0.8936168334	kt
0.8936069037	sdma
0.8936060498	larch
0.8935941875	pdes
0.8935941875	mt
0.8935633233	shore
0.8935607187	neo
0.8935586880	dig
0.8935462034	ubicomp
0.8935307678	hebrew
0.8935227119	lola
0.8935187602	rip
0.8935021374	rns
0.8934975909	el
0.8934739945	greek
0.8934473273	iq
0.8934277147	giga
0.8934159012	hermes
0.8934092830	xor
0.8934008683	jane
0.8933878230	cuda
0.8933823398	peter
0.8933733028	kdd
0.8933660062	falcon
0.8933623717	scoop
0.8933531382	gmres
0.8933467516	cnn
0.8933234076	bv
0.8933086365	chu
0.8932730382	midi
0.8932687034	lasso
0.8932633463	su
0.8932480521	bangla
0.8932307384	msn
0.8932158521	pacman
0.8932125699	euro
0.8932120669	polinsar
0.8932063919	mimd
0.8932045178	birch
0.8932025742	ecl
0.8931993395	chc
0.8931980216	nasa
0.8931971258	rtos
0.8931926090	leon
0.8931915891	rosetta
0.8931899167	pic
0.8931779664	cgi
0.8931566417	soi
0.8931561080	stateflow
0.8931554619	mob
0.8931297110	karp
0.8931176629	arcade
0.8930964844	fujitsu
0.8930892671	wb
0.8930708123	flexray
0.8930667109	ieee802.11
0.8930504318	koala
0.8930425949	dbscan
0.8930423535	pg
0.8929830687	rem
0.8929813039	hammer
0.8929782494	soma
0.8929645936	tim
0.8929438625	tbox
0.8929358331	rice
0.8929191174	porto
0.8928848447	sarsa
0.8928742946	occ
0.8928678093	farmer
0.8928560922	ics
0.8928502333	isaac
0.8928459558	klee
0.8928322840	apples
0.8928193535	pcps
0.8927910453	cairo
0.8927821851	austin
0.8927759422	madrid
0.8927727119	mon
0.8927715300	nist
0.8927567409	qtl
0.8927560440	tc
0.8927505012	rips
0.8927422893	npc
0.8927355295	holmes
0.8927196627	rabbit
0.8927188041	clp
0.8926991812	ec
0.8926957051	magma
0.8926609577	sudoku
0.8926519256	vpn
0.8926086563	dns
0.8926076279	vu
0.8926014802	fsk
0.8925805129	cafe
0.8925758655	tiger
0.8925644967	prim
0.8925581572	numa
0.8925488421	lang
0.8925447337	ω
0.8925409613	son
0.8925404132	ti
0.8925403804	morse
0.8925364245	alpine
0.8925342844	munich
0.8925012606	eh
0.8925008341	greenstone
0.8924955942	rio
0.8924900742	bw
0.8924832252	rn
0.8924635464	jxta
0.8924259563	apple
0.8924239495	galileo
0.8924187602	sig
0.8924134661	jade
0.8923712846	james
0.8923681940	dfa
0.8923594072	wibro
0.8923405625	polish
0.8923405530	dag
0.8923241672	firefox
0.8923142997	coca
0.8923120305	lisa
0.8923120012	vietnam
0.8922877285	lambert
0.8922834186	sack
0.8922804893	pig
0.8922732018	dod
0.8922482453	pd
0.8921911915	circus
0.8921890613	scop
0.8921764983	ko
0.8921711563	snmp
0.8921347996	opus
0.8921280524	lai
0.8920787956	eng
0.8920727330	beware
0.8920690123	shogi
0.8920682723	specc
0.8920521374	rdbms
0.8920365815	ali
0.8920300539	bath
0.8920048950	mira
0.8920017671	shark
0.8920012606	sumo
0.8919817608	siggraph
0.8919643541	alps
0.8919628558	ireland
0.8919195275	rita
0.8919169343	url
0.8919082546	cli
0.8919053103	zhou
0.8919019256	nfs
0.8918809079	dana
0.8918804512	hd
0.8918756805	cpa
0.8918728736	dogma
0.8918718329	hs
0.8918514889	zebra
0.8918481894	turkey
0.8918367923	capon
0.8918309968	casa
0.8918241698	gnutella
0.8918177472	gprs
0.8918094460	xcsf
0.8918071960	dma
0.8918024695	xslt
0.8917976095	italian
0.8917924229	toronto
0.8917867286	etl
0.8917859076	dan
0.8917855615	amos
0.8917667964	eurotra
0.8917356861	chi
0.8916854117	tt
0.8916829870	posix
0.8916494270	acl
0.8916493766	dt
0.8916469628	pittsburgh
0.8916378230	pvm
0.8916256566	pmos
0.8916038265	sofa
0.8915838302	hive
0.8915651372	sds
0.8915628684	tap
0.8915309810	ld
0.8915235660	sir
0.8915137128	ams
0.8915103595	ft
0.8915096258	uddi
0.8914947777	vp
0.8914605067	nokia
0.8914563232	gan
0.8914554519	quebec
0.8914473317	rx
0.8914473273	rp
0.8914309968	ise
0.8914021962	statemate
0.8913984945	dol
0.8913722330	framenet
0.8913663917	datalog
0.8913604864	vmware
0.8913599442	disc
0.8913552625	csps
0.8913397128	nexus
0.8913318680	cat
0.8913206925	emacs
0.8913168567	tcs
0.8913038671	concur
0.8912876915	caltech
0.8912864942	pasta
0.8912777984	gnome
0.8912474799	hy
0.8912452738	sysml
0.8912299689	prague
0.8912234076	ria
0.8912227589	crm
0.8912103970	thailand
0.8912013697	fy
0.8911596665	aura
0.8911549349	dinsar
0.8911536660	cactus
0.8911214838	mbps
0.8911120667	fgs
0.8911120667	cbc
0.8911076930	edi
0.8910933149	finder
0.8910923950	dae
0.8910796409	alliance
0.8910774462	infiniband
0.8910770636	davis
0.8910634182	isi
0.8910486334	stbc
0.8910466989	lq
0.8910456418	dfp
0.8910425020	gupta
0.8910395749	tango
0.8910231221	camshift
0.8910197276	hadoop
0.8910164275	lt
0.8909835041	rome
0.8909799607	clarke
0.8909777308	israel
0.8909608285	ruby
0.8909568993	spi
0.8908799605	andes
0.8908698122	qsar
0.8908177472	tdd
0.8907983354	smps
0.8907963009	yao
0.8907917622	dad
0.8907843403	rlc
0.8907659070	eos
0.8907567409	rel
0.8907272048	mfcc
0.8906877485	gcd
0.8906705742	chess
0.8906675665	pals
0.8906617118	protégé
0.8906501901	iis
0.8906244191	ericsson
0.8905993397	bittorrent
0.8905978010	warren
0.8905448751	donald
0.8905441875	fec
0.8905304591	dac
0.8905284855	india
0.8905095674	globus
0.8904899167	anova
0.8904891022	sonet
0.8904799607	powerpoint
0.8904764076	hsu
0.8904762309	squirrel
0.8904559458	scor
0.8904258724	mems
0.8904081988	monsoon
0.8903984706	dts
0.8903967615	idl
0.8903906478	photoshop
0.8903860704	isomap
0.8903787560	sourceforge
0.8903763263	netflow
0.8903726882	lf
0.8903691245	fe
0.8903651612	sirs
0.8903206788	verbmobil
0.8903062087	dcom
0.8902953286	pubmed
0.8902896087	bsp
0.8902870447	argos
0.8902849770	basque
0.8902789605	informationssystemen
0.8902782683	shrimp
0.8902736949	paradise
0.8902556400	prism
0.8902327135	automod
0.8902282313	pnp
0.8902267923	fcs
0.8902115827	cow
0.8902083170	edinburgh
0.8901963272	uv
0.8901877179	u.k
0.8901824562	lex
0.8901544439	sinr
0.8901255742	webdav
0.8901221252	eu
0.8901179958	f0
0.8901141921	dasd
0.8901116478	eda
0.8901024578	rc
0.8900632941	lévy
0.8900352589	sdl
0.8899911641	prams
0.8899905530	md
0.8899899093	lod
0.8899782047	venus
0.8899681901	dsms
0.8899639546	mosaic
0.8899328100	dtds
0.8899207167	narx
0.8899148484	cur
0.8898940290	mica
0.8898907840	cadence
0.8898834874	tomcat
0.8898489494	fifo
0.8898436928	fc
0.8898385774	ix
0.8898373919	pr
0.8898281160	ram
0.8898241546	trs
0.8898207167	sco
0.8897622229	nox
0.8897515079	spider
0.8897475663	web3d
0.8897214612	pip
0.8897130276	allen
0.8897009661	orb
0.8896840574	oi
0.8896781925	gcc
0.8896684512	t1
0.8896556961	awt
0.8896531600	yap
0.8896517413	rof
0.8896435048	gift
0.8896429586	gb
0.8896242547	ransac
0.8896115258	tea
0.8896070320	javascript
0.8895283445	cen
0.8895253487	eb
0.8895108541	ser
0.8895060922	pda
0.8894900742	mast
0.8894864518	inca
0.8894702692	pram
0.8894571842	adaboost
0.8894544319	funktionen
0.8894442170	osgi
0.8894358083	udp
0.8894280119	mls
0.8894234196	tsm
0.8894078804	adaline
0.8893901119	farm
0.8893747069	pomdps
0.8893407659	mans
0.8893319317	mach
0.8893238311	alaska
0.8892792200	euler's
0.8892721932	pon
0.8892689044	deutsch
0.8892688534	camp
0.8892687450	σ
0.8892674855	dspace
0.8892452077	isdn
0.8892283772	vis
0.8892273054	ho
0.8892188739	examiner
0.8892187558	cms
0.8892139306	openflow
0.8891926518	vdt
0.8891905690	nao
0.8891852748	uri
0.8891800849	dea
0.8891570206	jazz
0.8891321330	ev
0.8891220940	cq
0.8891198969	paul
0.8890927769	stein
0.8890826346	mongolian
0.8890740219	netlib
0.8890409613	ata
0.8890300949	rtp
0.8890270079	pragma
0.8890221360	rev
0.8890136839	akamai
0.8890124549	asp
0.8890116478	ipc
0.8889886240	pico
0.8889856436	systemc
0.8889805928	fame
0.8889715213	tangram
0.8889699895	l0
0.8889692409	cho
0.8889651572	tal
0.8889596330	puma
0.8889584769	ucs
0.8889375853	puf
0.8889219907	arch
0.8889161791	homo
0.8888829299	abt
0.8888759282	rdfs
0.8888710986	ottawa
0.8888406301	cdt
0.8888321295	wirtschaftsinformatik
0.8888238027	il
0.8888184338	squid
0.8888165534	daniel
0.8888157117	samba
0.8888152831	ensembl
0.8888148054	mib
0.8888096258	sctp
0.8887912606	sina
0.8887885344	raman
0.8887814930	loom
0.8887670228	spec
0.8887432689	cma
0.8887341772	oopsla
0.8887171589	heapsort
0.8886719677	pap
0.8886623488	albert
0.8886617640	tarski
0.8886393740	perl
0.8886354708	sms
0.8886102510	trivium
0.8885905530	cp
0.8885820653	vhf
0.8885699079	pam
0.8885623165	pla
0.8885568993	stm
0.8885530753	mates
0.8885505391	lam
0.8885489107	swim
0.8885348204	j2ee
0.8885306213	unity
0.8885185846	genesis
0.8885128389	assl
0.8885106383	cream
0.8884982187	qm
0.8884797314	hf
0.8884764581	gf
0.8884639677	simd
0.8884474225	cio
0.8884458659	mirage
0.8884403365	br
0.8883932294	mendel
0.8883623165	sdh
0.8883620900	s2
0.8883601279	sie
0.8883594436	chung
0.8883575031	sige
0.8883555265	spiht
0.8883471826	pathfinder
0.8883434792	kgc
0.8883284283	bx
0.8883241546	monet
0.8883118434	sdi
0.8883097367	dedekind
0.8882941768	jordan
0.8882893693	leds
0.8882805428	snort
0.8882572197	dp
0.8882549372	hollywood
0.8882547716	mie
0.8882503895	scrum
0.8882467994	marte
0.8882318039	apc
0.8882284855	fist
0.8882232018	nir
0.8882193538	koch
0.8882015234	bsc
0.8882004117	nlos
0.8881935225	mpl
0.8881673144	wine
0.8881545228	nas
0.8881489494	slam
0.8881482367	gost
0.8881433233	meme
0.8881346661	csb
0.8881155600	farsi
0.8880971569	stb
0.8880911988	netherlands
0.8880887919	trecvid
0.8880753230	ocl
0.8880588542	rainbow
0.8880526888	ɛ
0.8880447337	ph
0.8880353742	infocom
0.8880348568	irs
0.8880275208	dsr
0.8880163252	errata
0.8880123938	fem
0.8879921453	aoi
0.8879899866	cox
0.8879892791	fmc
0.8879879986	dirac
0.8879829064	gelfand
0.8879817517	indian
0.8879703428	ingaas
0.8879647091	singapore
0.8879404277	emv
0.8879264721	tinyos
0.8879249726	moby
0.8879094604	ist
0.8878782688	rat
0.8878717058	iptv
0.8878566417	nmr
0.8878565997	eli
0.8878471179	ocr
0.8878441696	tls
0.8878304591	wsdl
0.8878286165	leap
0.8878064798	gin
0.8877984706	boa
0.8877963466	wom
0.8877852131	dsl
0.8877793738	freebsd
0.8877789751	lss
0.8877699096	tpr
0.8877569889	arpanet
0.8877518315	python
0.8877235660	dvfs
0.8877173055	dr
0.8877133605	valiant's
0.8877102794	toshiba
0.8877013659	noble
0.8876792878	arp
0.8876572356	ree
0.8876463042	mh
0.8876160056	savage
0.8876072382	tas
0.8876047962	google's
0.8875711804	yin
0.8875528026	catalan
0.8875501297	owls
0.8875248239	pomdp
0.8875220940	naf
0.8875197337	nexptime
0.8875123938	olsr
0.8874939993	ward
0.8874914579	kleinberg
0.8874907439	cadp
0.8874867557	zhao
0.8874867286	lsb
0.8874852589	dram
0.8874794698	nelson
0.8874660948	persian
0.8874654576	gts
0.8874520163	soldier
0.8874518798	vq
0.8874469802	digg
0.8874375853	mba
0.8874184399	orm
0.8874181801	aes
0.8874106957	hep
0.8874055265	alc
0.8873941875	mst
0.8873913120	hessian
0.8873908914	mammography
0.8873907777	qwerty
0.8873605523	beast
0.8873585667	norway
0.8873329676	mozilla
0.8873326295	comma
0.8873214764	simon
0.8873167435	dem
0.8873071960	cdn
0.8872909936	europa
0.8872846154	cps
0.8872782683	nova
0.8872753384	imprint
0.8872728753	lzw
0.8872688654	sec
0.8872635124	slider
0.8872378383	ctl
0.8872333676	poincaré
0.8872156684	lake
0.8871792394	bulgarian
0.8871725091	jvm
0.8871457882	pim
0.8871317561	systeme
0.8871151697	ppm
0.8871108541	cfd
0.8871054906	mosfet
0.8871010806	rpc
0.8870906747	sapphire
0.8870723591	cats
0.8870674726	rope
0.8870604320	canadian
0.8870560216	pv
0.8870529007	te
0.8870258984	schubert
0.8870255901	async
0.8869953395	rmi
0.8869921453	lpt
0.8869814721	sor
0.8869800343	blum
0.8869799285	mor
0.8869759335	vc
0.8869601989	tr
0.8869491315	isd
0.8869383140	abe
0.8869373355	mlc
0.8869109694	choke
0.8868886344	lz
0.8868846932	dpll
0.8868809040	apache
0.8868777019	haifa
0.8868728237	html
0.8868727589	vm
0.8868656925	ef
0.8868623165	adi
0.8868616704	malaysia
0.8868601892	ces
0.8868568993	sd
0.8868497169	george
0.8868420074	carp
0.8868369384	v1
0.8868288895	trus
0.8868105382	esd
0.8868036761	bildung
0.8868006987	jack
0.8867941875	sos
0.8867912021	onemax
0.8867850746	nsis
0.8867510965	ohsumed
0.8867441976	prozessen
0.8867421067	css
0.8867352609	brian
0.8867187602	cops
0.8866977238	js
0.8866836586	dam
0.8866832920	philips
0.8866769280	lac
0.8866616619	lcf
0.8866567409	bd
0.8866467994	gnss
0.8866337899	ade
0.8866336846	co2
0.8866330642	p1
0.8866301403	rosettanet
0.8866295217	mitre
0.8866267198	knight
0.8866184248	shim
0.8866110550	npa
0.8866047962	iranian
0.8866041788	amb
0.8865996035	justice
0.8865889306	slovenian
0.8865796822	mist
0.8865674806	ghc
0.8865629356	pearl
0.8865581572	odes
0.8865441875	fsm
0.8865314524	parlay
0.8865232018	sns
0.8865191245	se
0.8865083229	prosper
0.8865056223	zigbee
0.8864989250	moore
0.8864948362	qd
0.8864834102	gi
0.8864756240	grove
0.8864684355	excel
0.8864639936	walter
0.8864514629	williams
0.8864502307	napa
0.8864476476	cis
0.8864224308	flickr
0.8864105410	merlin
0.8863913847	pcb
0.8863865921	dev
0.8863838879	nfa
0.8863750956	voc
0.8863634282	epon
0.8863497455	kad
0.8863412577	rook
0.8863383605	zhu
0.8863337436	captcha
0.8863246800	mp
0.8863219668	appl
0.8863182384	fms
0.8863171955	seal
0.8863146739	rk
0.8862960596	micali
0.8862916281	katz
0.8862772048	ode
0.8862704913	lns
0.8862657256	miner
0.8862638363	schnorr
0.8862638236	omp
0.8862628756	tri
0.8862553563	sal
0.8862524095	sp
0.8862465497	qpsk
0.8862170449	ole
0.8862047945	rw
0.8861973317	epic
0.8861851502	cole
0.8861707245	citeseer
0.8861540009	zm
0.8861425433	singer
0.8861370096	simpson
0.8861185774	washington
0.8861185464	lut
0.8861101501	ui
0.8861038412	cws
0.8861023237	f1
0.8860700167	harq
0.8860649489	eagle
0.8860648114	cldc
0.8860602884	rti
0.8860568105	arctic
0.8860518798	lcs
0.8860432689	spmd
0.8860384899	vcos
0.8860307471	cfs
0.8860253544	ss
0.8860241045	kent
0.8860208689	ken
0.8860204801	malay
0.8860200890	smyth
0.8860156748	bluej
0.8860086563	pcs
0.8859953801	roger
0.8859829064	artin
0.8859814721	vii
0.8859794419	cr
0.8859782627	dome
0.8859755484	kelly
0.8859722991	ls
0.8859709626	hdtv
0.8859554273	fv
0.8859540879	asn
0.8859525708	ore
0.8859428103	prozess
0.8859325479	traveler
0.8859269994	dice
0.8859203779	pde
0.8859155455	aamas
0.8859033500	pkc
0.8859010806	cscl
0.8858985549	mapper
0.8858958948	dart
0.8858938715	atp
0.8858778756	explorer
0.8858756635	kj
0.8858731503	slovak
0.8858642732	mpsk
0.8858584769	tso
0.8858347625	sil
0.8858301358	cai
0.8858294698	aachen
0.8858270420	cfl
0.8858262349	bcd
0.8858248239	qam
0.8858191008	hsdpa
0.8857941875	asr
0.8857898772	struts
0.8857816570	taylor
0.8857780101	valiant
0.8857775309	christian
0.8857772646	hoist
0.8857717257	sopc
0.8857710345	darwinian
0.8857638584	dave
0.8857568993	svr
0.8857530072	sift
